"","date","site","site_name","variable","value"
"22402",2016-05-17 07:00:00,"chbo","Chilbolton Observatory","ioctane",0.111006
"22403",2016-05-18 03:00:00,"chbo","Chilbolton Observatory","ioctane",0.02414
"22404",2016-05-18 16:00:00,"chbo","Chilbolton Observatory","ioctane",0.028391
"22405",2016-05-19 03:00:00,"chbo","Chilbolton Observatory","ioctane",0.050673
"22406",2016-05-19 06:00:00,"chbo","Chilbolton Observatory","ioctane",0.056584
"22407",2016-05-19 09:00:00,"chbo","Chilbolton Observatory","ioctane",0.021064
"22408",2016-05-19 11:00:00,"chbo","Chilbolton Observatory","ioctane",0.074846
"22409",2016-05-19 13:00:00,"chbo","Chilbolton Observatory","ioctane",0.018338
"22410",2016-05-19 15:00:00,"chbo","Chilbolton Observatory","ioctane",0.028486
"22411",2016-05-20 19:00:00,"chbo","Chilbolton Observatory","ioctane",0.028292
"22412",2016-05-21 17:00:00,"chbo","Chilbolton Observatory","ioctane",0.022661
"22413",2016-05-21 18:00:00,"chbo","Chilbolton Observatory","ioctane",0.03615
"22414",2016-05-21 20:00:00,"chbo","Chilbolton Observatory","ioctane",0.059101
"22415",2016-05-22 18:00:00,"chbo","Chilbolton Observatory","ioctane",0.042265
"22416",2016-05-22 19:00:00,"chbo","Chilbolton Observatory","ioctane",0.048635
"22417",2016-05-22 20:00:00,"chbo","Chilbolton Observatory","ioctane",0.048213
"22418",2016-05-22 21:00:00,"chbo","Chilbolton Observatory","ioctane",0.033482
"22419",NA,"chbo","Chilbolton Observatory","ioctane",0.080942
"22420",2016-05-23 00:00:00,"chbo","Chilbolton Observatory","ioctane",0.064125
"22421",2016-05-23 01:00:00,"chbo","Chilbolton Observatory","ioctane",0.04318
"22422",2016-05-23 02:00:00,"chbo","Chilbolton Observatory","ioctane",0.043317
"22423",2016-05-23 03:00:00,"chbo","Chilbolton Observatory","ioctane",0.036757
"22424",2016-05-23 06:00:00,"chbo","Chilbolton Observatory","ioctane",0.061049
"22425",2016-05-23 07:00:00,"chbo","Chilbolton Observatory","ioctane",0.034582
"22426",2016-05-23 09:00:00,"chbo","Chilbolton Observatory","ioctane",0.029553
"22427",2016-05-23 11:00:00,"chbo","Chilbolton Observatory","ioctane",0.026865
"22428",2016-05-23 12:00:00,"chbo","Chilbolton Observatory","ioctane",0.048649
"22429",2016-05-23 13:00:00,"chbo","Chilbolton Observatory","ioctane",0.042227
"22430",2016-05-23 14:00:00,"chbo","Chilbolton Observatory","ioctane",0.051597
"22431",2016-05-23 15:00:00,"chbo","Chilbolton Observatory","ioctane",0.026714
"22432",2016-05-23 17:00:00,"chbo","Chilbolton Observatory","ioctane",0.05046
"22433",2016-05-23 19:00:00,"chbo","Chilbolton Observatory","ioctane",0.074529
"22434",2016-05-23 20:00:00,"chbo","Chilbolton Observatory","ioctane",0.087904
"22435",2016-05-23 21:00:00,"chbo","Chilbolton Observatory","ioctane",0.048573
"22436",2016-05-23 22:00:00,"chbo","Chilbolton Observatory","ioctane",0.067447
"22437",NA,"chbo","Chilbolton Observatory","ioctane",0.082406
"22438",2016-05-24 00:00:00,"chbo","Chilbolton Observatory","ioctane",0.087118
"22439",2016-05-24 01:00:00,"chbo","Chilbolton Observatory","ioctane",0.101569
"22440",2016-05-24 02:00:00,"chbo","Chilbolton Observatory","ioctane",0.105622
"22441",2016-05-24 03:00:00,"chbo","Chilbolton Observatory","ioctane",0.081842
"22442",2016-05-24 04:00:00,"chbo","Chilbolton Observatory","ioctane",0.054697
"22443",2016-05-24 05:00:00,"chbo","Chilbolton Observatory","ioctane",0.095469
"22444",2016-05-24 08:00:00,"chbo","Chilbolton Observatory","ioctane",0.041748
"22445",2016-05-24 11:00:00,"chbo","Chilbolton Observatory","ioctane",0.041431
"22446",2016-05-24 12:00:00,"chbo","Chilbolton Observatory","ioctane",0.048592
"22447",2016-05-24 13:00:00,"chbo","Chilbolton Observatory","ioctane",0.042146
"22448",2016-05-24 19:00:00,"chbo","Chilbolton Observatory","ioctane",0.040483
"22449",2016-05-24 20:00:00,"chbo","Chilbolton Observatory","ioctane",0.03552
"22450",2016-05-25 00:00:00,"chbo","Chilbolton Observatory","ioctane",0.059233
"22451",2016-05-25 04:00:00,"chbo","Chilbolton Observatory","ioctane",0.051398
"22452",2016-05-25 12:00:00,"chbo","Chilbolton Observatory","ioctane",0.057589
"22453",2016-05-25 15:00:00,"chbo","Chilbolton Observatory","ioctane",0.032747
"22454",2016-05-25 16:00:00,"chbo","Chilbolton Observatory","ioctane",0.065751
"22455",2016-05-25 17:00:00,"chbo","Chilbolton Observatory","ioctane",0.028154
"22456",2016-05-25 18:00:00,"chbo","Chilbolton Observatory","ioctane",0.084359
"22457",2016-04-01 00:00:00,"chbo","Chilbolton Observatory","noctane",0.097005
"22458",2016-04-01 01:00:00,"chbo","Chilbolton Observatory","noctane",0.100953
"22459",2016-04-01 02:00:00,"chbo","Chilbolton Observatory","noctane",0.169557
"22460",2016-04-01 03:00:00,"chbo","Chilbolton Observatory","noctane",0.235943
"22461",2016-04-01 04:00:00,"chbo","Chilbolton Observatory","noctane",0.226055
"22462",2016-04-01 05:00:00,"chbo","Chilbolton Observatory","noctane",0.164518
"22463",2016-04-01 06:00:00,"chbo","Chilbolton Observatory","noctane",0.166244
"22464",2016-04-01 07:00:00,"chbo","Chilbolton Observatory","noctane",0.230008
"22465",2016-04-01 08:00:00,"chbo","Chilbolton Observatory","noctane",0.092189
"22466",2016-04-01 09:00:00,"chbo","Chilbolton Observatory","noctane",0.078794
"22467",2016-04-01 10:00:00,"chbo","Chilbolton Observatory","noctane",0.065196
"22468",2016-04-01 11:00:00,"chbo","Chilbolton Observatory","noctane",0.038591
"22469",2016-04-01 12:00:00,"chbo","Chilbolton Observatory","noctane",0.025021
"22470",2016-04-01 14:00:00,"chbo","Chilbolton Observatory","noctane",0.017623
"22471",2016-04-01 15:00:00,"chbo","Chilbolton Observatory","noctane",0.02897
"22472",2016-04-01 16:00:00,"chbo","Chilbolton Observatory","noctane",0.025524
"22473",2016-04-01 18:00:00,"chbo","Chilbolton Observatory","noctane",0.030036
"22474",2016-04-01 20:00:00,"chbo","Chilbolton Observatory","noctane",0.034311
"22475",2016-04-01 21:00:00,"chbo","Chilbolton Observatory","noctane",0.031036
"22476",2016-04-01 22:00:00,"chbo","Chilbolton Observatory","noctane",0.031795
"22477",NA,"chbo","Chilbolton Observatory","noctane",0.038947
"22478",2016-04-02 00:00:00,"chbo","Chilbolton Observatory","noctane",0.06431
"22479",2016-04-02 01:00:00,"chbo","Chilbolton Observatory","noctane",0.036677
"22480",2016-04-02 02:00:00,"chbo","Chilbolton Observatory","noctane",0.035923
"22481",2016-04-02 03:00:00,"chbo","Chilbolton Observatory","noctane",0.03288
"22482",2016-04-02 04:00:00,"chbo","Chilbolton Observatory","noctane",0.025875
"22483",2016-04-02 05:00:00,"chbo","Chilbolton Observatory","noctane",0.032202
"22484",2016-04-02 06:00:00,"chbo","Chilbolton Observatory","noctane",0.033283
"22485",2016-04-02 07:00:00,"chbo","Chilbolton Observatory","noctane",0.032828
"22486",2016-04-02 08:00:00,"chbo","Chilbolton Observatory","noctane",0.06248
"22487",2016-04-02 09:00:00,"chbo","Chilbolton Observatory","noctane",0.035582
"22488",2016-04-02 10:00:00,"chbo","Chilbolton Observatory","noctane",0.026984
"22489",2016-04-02 11:00:00,"chbo","Chilbolton Observatory","noctane",0.026012
"22490",2016-04-02 12:00:00,"chbo","Chilbolton Observatory","noctane",0.06804
"22491",2016-04-02 14:00:00,"chbo","Chilbolton Observatory","noctane",0.024846
"22492",2016-04-02 16:00:00,"chbo","Chilbolton Observatory","noctane",0.031335
"22493",2016-04-02 17:00:00,"chbo","Chilbolton Observatory","noctane",0.037354
"22494",2016-04-02 18:00:00,"chbo","Chilbolton Observatory","noctane",0.069386
"22495",2016-04-02 19:00:00,"chbo","Chilbolton Observatory","noctane",0.042412
"22496",2016-04-02 20:00:00,"chbo","Chilbolton Observatory","noctane",0.050744
"22497",2016-04-02 21:00:00,"chbo","Chilbolton Observatory","noctane",0.042578
"22498",2016-04-02 22:00:00,"chbo","Chilbolton Observatory","noctane",0.041132
"22499",NA,"chbo","Chilbolton Observatory","noctane",0.094948
"22500",2016-04-03 00:00:00,"chbo","Chilbolton Observatory","noctane",0.052835
"22501",2016-04-03 01:00:00,"chbo","Chilbolton Observatory","noctane",0.045033
"22502",2016-04-03 02:00:00,"chbo","Chilbolton Observatory","noctane",0.036539
"22503",2016-04-03 03:00:00,"chbo","Chilbolton Observatory","noctane",0.077609
"22504",2016-04-03 04:00:00,"chbo","Chilbolton Observatory","noctane",0.058077
"22505",2016-04-03 05:00:00,"chbo","Chilbolton Observatory","noctane",0.125922
"22506",2016-04-03 06:00:00,"chbo","Chilbolton Observatory","noctane",0.095109
"22507",2016-04-03 07:00:00,"chbo","Chilbolton Observatory","noctane",0.048934
"22508",2016-04-03 08:00:00,"chbo","Chilbolton Observatory","noctane",0.061736
"22509",2016-04-03 09:00:00,"chbo","Chilbolton Observatory","noctane",0.042161
"22510",2016-04-03 10:00:00,"chbo","Chilbolton Observatory","noctane",0.042004
"22511",2016-04-03 11:00:00,"chbo","Chilbolton Observatory","noctane",0.034136
"22512",2016-04-03 12:00:00,"chbo","Chilbolton Observatory","noctane",0.030553
"22513",2016-04-03 13:00:00,"chbo","Chilbolton Observatory","noctane",0.028998
"22514",2016-04-03 14:00:00,"chbo","Chilbolton Observatory","noctane",0.036696
"22515",2016-04-03 15:00:00,"chbo","Chilbolton Observatory","noctane",0.039336
"22516",2016-04-03 16:00:00,"chbo","Chilbolton Observatory","noctane",0.033155
"22517",2016-04-03 17:00:00,"chbo","Chilbolton Observatory","noctane",0.050787
"22518",2016-04-03 18:00:00,"chbo","Chilbolton Observatory","noctane",0.043895
"22519",2016-04-03 19:00:00,"chbo","Chilbolton Observatory","noctane",0.042578
"22520",2016-04-03 20:00:00,"chbo","Chilbolton Observatory","noctane",0.055304
"22521",2016-04-03 21:00:00,"chbo","Chilbolton Observatory","noctane",0.056423
"22522",2016-04-03 22:00:00,"chbo","Chilbolton Observatory","noctane",0.074652
"22523",NA,"chbo","Chilbolton Observatory","noctane",0.035411
"22524",2016-04-04 00:00:00,"chbo","Chilbolton Observatory","noctane",0.036558
"22525",2016-04-04 01:00:00,"chbo","Chilbolton Observatory","noctane",0.070272
"22526",2016-04-04 02:00:00,"chbo","Chilbolton Observatory","noctane",0.027406
"22527",2016-04-04 03:00:00,"chbo","Chilbolton Observatory","noctane",0.024898
"22528",2016-04-04 05:00:00,"chbo","Chilbolton Observatory","noctane",0.025908
"22529",2016-04-04 06:00:00,"chbo","Chilbolton Observatory","noctane",0.045493
"22530",2016-04-04 07:00:00,"chbo","Chilbolton Observatory","noctane",0.036966
"22531",2016-04-04 08:00:00,"chbo","Chilbolton Observatory","noctane",0.038226
"22532",2016-04-04 09:00:00,"chbo","Chilbolton Observatory","noctane",0.044184
"22533",2016-04-04 10:00:00,"chbo","Chilbolton Observatory","noctane",0.035496
"22534",2016-04-04 11:00:00,"chbo","Chilbolton Observatory","noctane",0.051678
"22535",2016-04-04 12:00:00,"chbo","Chilbolton Observatory","noctane",0.038587
"22536",2016-04-04 13:00:00,"chbo","Chilbolton Observatory","noctane",0.047607
"22537",2016-04-04 14:00:00,"chbo","Chilbolton Observatory","noctane",0.023945
"22538",2016-04-04 19:00:00,"chbo","Chilbolton Observatory","noctane",0.044464
"22539",2016-04-04 21:00:00,"chbo","Chilbolton Observatory","noctane",0.038686
"22540",2016-04-04 22:00:00,"chbo","Chilbolton Observatory","noctane",0.020756
"22541",NA,"chbo","Chilbolton Observatory","noctane",0.024765
"22542",2016-04-05 00:00:00,"chbo","Chilbolton Observatory","noctane",0.038881
"22543",2016-04-05 01:00:00,"chbo","Chilbolton Observatory","noctane",0.032942
"22544",2016-04-05 02:00:00,"chbo","Chilbolton Observatory","noctane",0.03442
"22545",2016-04-05 03:00:00,"chbo","Chilbolton Observatory","noctane",0.04071
"22546",2016-04-05 04:00:00,"chbo","Chilbolton Observatory","noctane",0.055939
"22547",2016-04-05 05:00:00,"chbo","Chilbolton Observatory","noctane",0.052498
"22548",2016-04-05 06:00:00,"chbo","Chilbolton Observatory","noctane",0.074202
"22549",2016-04-05 07:00:00,"chbo","Chilbolton Observatory","noctane",0.035714
"22550",2016-04-05 08:00:00,"chbo","Chilbolton Observatory","noctane",0.063163
"22551",2016-04-05 09:00:00,"chbo","Chilbolton Observatory","noctane",0.048
"22552",2016-04-05 10:00:00,"chbo","Chilbolton Observatory","noctane",0.025187
"22553",2016-04-05 11:00:00,"chbo","Chilbolton Observatory","noctane",0.030742
"22554",2016-04-05 12:00:00,"chbo","Chilbolton Observatory","noctane",0.039411
"22555",2016-04-05 13:00:00,"chbo","Chilbolton Observatory","noctane",0.030515
"22556",2016-04-05 14:00:00,"chbo","Chilbolton Observatory","noctane",0.062153
"22557",2016-04-05 15:00:00,"chbo","Chilbolton Observatory","noctane",0.05728
"22558",2016-04-05 16:00:00,"chbo","Chilbolton Observatory","noctane",0.120016
"22559",2016-04-05 17:00:00,"chbo","Chilbolton Observatory","noctane",0.031662
"22560",2016-04-05 18:00:00,"chbo","Chilbolton Observatory","noctane",0.039023
"22561",2016-04-05 19:00:00,"chbo","Chilbolton Observatory","noctane",0.036241
"22562",2016-04-05 20:00:00,"chbo","Chilbolton Observatory","noctane",0.036672
"22563",2016-04-05 21:00:00,"chbo","Chilbolton Observatory","noctane",0.039383
"22564",2016-04-05 22:00:00,"chbo","Chilbolton Observatory","noctane",0.057176
"22565",NA,"chbo","Chilbolton Observatory","noctane",0.034425
"22566",2016-04-06 00:00:00,"chbo","Chilbolton Observatory","noctane",0.042725
"22567",2016-04-06 01:00:00,"chbo","Chilbolton Observatory","noctane",0.065367
"22568",2016-04-06 02:00:00,"chbo","Chilbolton Observatory","noctane",0.107063
"22569",2016-04-06 03:00:00,"chbo","Chilbolton Observatory","noctane",0.026292
"22570",2016-04-06 04:00:00,"chbo","Chilbolton Observatory","noctane",0.025922
"22571",2016-04-06 11:00:00,"chbo","Chilbolton Observatory","noctane",0.021433
"22572",2016-04-06 12:00:00,"chbo","Chilbolton Observatory","noctane",0.138506
"22573",2016-04-06 13:00:00,"chbo","Chilbolton Observatory","noctane",0.04263
"22574",2016-04-06 14:00:00,"chbo","Chilbolton Observatory","noctane",0.043317
"22575",2016-04-06 15:00:00,"chbo","Chilbolton Observatory","noctane",0.035942
"22576",2016-04-06 16:00:00,"chbo","Chilbolton Observatory","noctane",0.049427
"22577",2016-04-06 17:00:00,"chbo","Chilbolton Observatory","noctane",0.038226
"22578",2016-04-06 18:00:00,"chbo","Chilbolton Observatory","noctane",0.033875
"22579",2016-04-06 19:00:00,"chbo","Chilbolton Observatory","noctane",0.02732
"22580",2016-04-06 20:00:00,"chbo","Chilbolton Observatory","noctane",0.01903
"22581",2016-04-06 21:00:00,"chbo","Chilbolton Observatory","noctane",0.02477
"22582",2016-04-06 22:00:00,"chbo","Chilbolton Observatory","noctane",0.027818
"22583",NA,"chbo","Chilbolton Observatory","noctane",0.022116
"22584",2016-04-07 00:00:00,"chbo","Chilbolton Observatory","noctane",0.031505
"22585",2016-04-07 01:00:00,"chbo","Chilbolton Observatory","noctane",0.03187
"22586",2016-04-07 02:00:00,"chbo","Chilbolton Observatory","noctane",0.030809
"22587",2016-04-07 03:00:00,"chbo","Chilbolton Observatory","noctane",0.034956
"22588",2016-04-07 04:00:00,"chbo","Chilbolton Observatory","noctane",0.026533
"22589",2016-04-07 05:00:00,"chbo","Chilbolton Observatory","noctane",0.031562
"22590",2016-04-07 06:00:00,"chbo","Chilbolton Observatory","noctane",0.032107
"22591",2016-04-07 07:00:00,"chbo","Chilbolton Observatory","noctane",0.021704
"22592",2016-04-07 08:00:00,"chbo","Chilbolton Observatory","noctane",0.048137
"22593",2016-04-07 09:00:00,"chbo","Chilbolton Observatory","noctane",0.021045
"22594",2016-04-07 10:00:00,"chbo","Chilbolton Observatory","noctane",0.023306
"22595",2016-04-07 11:00:00,"chbo","Chilbolton Observatory","noctane",0.026415
"22596",2016-04-07 12:00:00,"chbo","Chilbolton Observatory","noctane",0.034515
"22597",2016-04-07 13:00:00,"chbo","Chilbolton Observatory","noctane",0.031003
"22598",2016-04-07 14:00:00,"chbo","Chilbolton Observatory","noctane",0.047692
"22599",2016-04-07 15:00:00,"chbo","Chilbolton Observatory","noctane",0.066528
"22600",2016-04-07 16:00:00,"chbo","Chilbolton Observatory","noctane",0.04954
"22601",2016-04-07 17:00:00,"chbo","Chilbolton Observatory","noctane",0.034842
"22602",2016-04-07 18:00:00,"chbo","Chilbolton Observatory","noctane",0.091758
"22603",2016-04-07 19:00:00,"chbo","Chilbolton Observatory","noctane",0.027984
"22604",2016-04-07 20:00:00,"chbo","Chilbolton Observatory","noctane",0.032088
"22605",2016-04-07 21:00:00,"chbo","Chilbolton Observatory","noctane",0.04071
"22606",2016-04-07 22:00:00,"chbo","Chilbolton Observatory","noctane",0.058683
"22607",NA,"chbo","Chilbolton Observatory","noctane",0.037866
"22608",2016-04-08 00:00:00,"chbo","Chilbolton Observatory","noctane",0.065907
"22609",2016-04-08 01:00:00,"chbo","Chilbolton Observatory","noctane",0.037359
"22610",2016-04-08 02:00:00,"chbo","Chilbolton Observatory","noctane",0.042639
"22611",2016-04-08 03:00:00,"chbo","Chilbolton Observatory","noctane",0.044673
"22612",2016-04-08 04:00:00,"chbo","Chilbolton Observatory","noctane",0.083534
"22613",2016-04-08 05:00:00,"chbo","Chilbolton Observatory","noctane",0.056446
"22614",2016-04-08 06:00:00,"chbo","Chilbolton Observatory","noctane",0.072713
"22615",2016-04-08 07:00:00,"chbo","Chilbolton Observatory","noctane",0.048777
"22616",2016-04-08 08:00:00,"chbo","Chilbolton Observatory","noctane",0.042028
"22617",2016-04-08 09:00:00,"chbo","Chilbolton Observatory","noctane",0.053147
"22618",2016-04-08 10:00:00,"chbo","Chilbolton Observatory","noctane",0.046156
"22619",2016-04-08 11:00:00,"chbo","Chilbolton Observatory","noctane",0.042213
"22620",2016-04-08 12:00:00,"chbo","Chilbolton Observatory","noctane",0.037274
"22621",2016-04-08 13:00:00,"chbo","Chilbolton Observatory","noctane",0.023097
"22622",2016-04-08 14:00:00,"chbo","Chilbolton Observatory","noctane",0.040094
"22623",2016-04-08 15:00:00,"chbo","Chilbolton Observatory","noctane",0.033814
"22624",2016-04-08 16:00:00,"chbo","Chilbolton Observatory","noctane",0.027017
"22625",2016-04-08 17:00:00,"chbo","Chilbolton Observatory","noctane",0.031259
"22626",2016-04-08 19:00:00,"chbo","Chilbolton Observatory","noctane",0.038255
"22627",2016-04-08 20:00:00,"chbo","Chilbolton Observatory","noctane",0.02932
"22628",2016-04-08 21:00:00,"chbo","Chilbolton Observatory","noctane",0.041871
"22629",2016-04-08 22:00:00,"chbo","Chilbolton Observatory","noctane",0.024704
"22630",2016-04-09 04:00:00,"chbo","Chilbolton Observatory","noctane",0.053147
"22631",2016-04-09 05:00:00,"chbo","Chilbolton Observatory","noctane",0.029249
"22632",2016-04-09 06:00:00,"chbo","Chilbolton Observatory","noctane",0.047981
"22633",2016-04-09 07:00:00,"chbo","Chilbolton Observatory","noctane",0.067983
"22634",2016-04-09 08:00:00,"chbo","Chilbolton Observatory","noctane",0.033321
"22635",2016-04-09 09:00:00,"chbo","Chilbolton Observatory","noctane",0.136132
"22636",2016-04-09 10:00:00,"chbo","Chilbolton Observatory","noctane",0.024178
"22637",2016-04-09 14:00:00,"chbo","Chilbolton Observatory","noctane",0.027121
"22638",2016-04-09 16:00:00,"chbo","Chilbolton Observatory","noctane",0.066978
"22639",2016-04-09 18:00:00,"chbo","Chilbolton Observatory","noctane",0.029264
"22640",2016-04-09 19:00:00,"chbo","Chilbolton Observatory","noctane",0.029505
"22641",2016-04-09 20:00:00,"chbo","Chilbolton Observatory","noctane",0.031486
"22642",2016-04-09 21:00:00,"chbo","Chilbolton Observatory","noctane",0.052081
"22643",2016-04-09 22:00:00,"chbo","Chilbolton Observatory","noctane",0.040241
"22644",NA,"chbo","Chilbolton Observatory","noctane",0.052792
"22645",2016-04-10 00:00:00,"chbo","Chilbolton Observatory","noctane",0.054986
"22646",2016-04-10 01:00:00,"chbo","Chilbolton Observatory","noctane",0.045094
"22647",2016-04-10 02:00:00,"chbo","Chilbolton Observatory","noctane",0.103337
"22648",2016-04-10 03:00:00,"chbo","Chilbolton Observatory","noctane",0.094303
"22649",2016-04-10 04:00:00,"chbo","Chilbolton Observatory","noctane",0.066803
"22650",2016-04-10 05:00:00,"chbo","Chilbolton Observatory","noctane",0.10419
"22651",2016-04-10 06:00:00,"chbo","Chilbolton Observatory","noctane",0.041805
"22652",2016-04-10 07:00:00,"chbo","Chilbolton Observatory","noctane",0.051844
"22653",2016-04-10 08:00:00,"chbo","Chilbolton Observatory","noctane",0.047189
"22654",2016-04-10 10:00:00,"chbo","Chilbolton Observatory","noctane",0.020566
"22655",2016-04-10 11:00:00,"chbo","Chilbolton Observatory","noctane",0.018651
"22656",2016-04-10 12:00:00,"chbo","Chilbolton Observatory","noctane",0.028259
"22657",2016-04-10 13:00:00,"chbo","Chilbolton Observatory","noctane",0.026941
"22658",2016-04-10 14:00:00,"chbo","Chilbolton Observatory","noctane",0.028922
"22659",2016-04-10 15:00:00,"chbo","Chilbolton Observatory","noctane",0.037667
"22660",2016-04-10 16:00:00,"chbo","Chilbolton Observatory","noctane",0.051579
"22661",2016-04-10 18:00:00,"chbo","Chilbolton Observatory","noctane",0.029624
"22662",2016-04-10 19:00:00,"chbo","Chilbolton Observatory","noctane",0.041085
"22663",2016-04-10 20:00:00,"chbo","Chilbolton Observatory","noctane",0.045199
"22664",2016-04-10 21:00:00,"chbo","Chilbolton Observatory","noctane",0.044004
"22665",2016-04-10 22:00:00,"chbo","Chilbolton Observatory","noctane",0.078178
"22666",NA,"chbo","Chilbolton Observatory","noctane",0.062888
"22667",2016-04-11 00:00:00,"chbo","Chilbolton Observatory","noctane",0.06111
"22668",2016-04-11 01:00:00,"chbo","Chilbolton Observatory","noctane",0.046474
"22669",2016-04-11 02:00:00,"chbo","Chilbolton Observatory","noctane",0.214362
"22670",2016-04-11 03:00:00,"chbo","Chilbolton Observatory","noctane",0.072187
"22671",2016-04-11 04:00:00,"chbo","Chilbolton Observatory","noctane",0.14791
"22672",2016-04-11 05:00:00,"chbo","Chilbolton Observatory","noctane",0.112618
"22673",2016-04-11 06:00:00,"chbo","Chilbolton Observatory","noctane",0.095265
"22674",2016-04-11 07:00:00,"chbo","Chilbolton Observatory","noctane",0.109774
"22675",2016-04-11 08:00:00,"chbo","Chilbolton Observatory","noctane",0.158878
"22676",2016-04-11 09:00:00,"chbo","Chilbolton Observatory","noctane",0.139089
"22677",2016-04-11 10:00:00,"chbo","Chilbolton Observatory","noctane",0.134634
"22678",2016-04-11 11:00:00,"chbo","Chilbolton Observatory","noctane",0.150346
"22679",2016-04-11 12:00:00,"chbo","Chilbolton Observatory","noctane",0.177596
"22680",2016-04-11 13:00:00,"chbo","Chilbolton Observatory","noctane",0.115613
"22681",2016-04-11 14:00:00,"chbo","Chilbolton Observatory","noctane",0.109579
"22682",2016-04-11 15:00:00,"chbo","Chilbolton Observatory","noctane",0.080913
"22683",2016-04-11 16:00:00,"chbo","Chilbolton Observatory","noctane",0.054669
"22684",2016-04-11 17:00:00,"chbo","Chilbolton Observatory","noctane",0.057086
"22685",2016-04-11 18:00:00,"chbo","Chilbolton Observatory","noctane",0.062039
"22686",2016-04-11 19:00:00,"chbo","Chilbolton Observatory","noctane",0.057304
"22687",2016-04-11 20:00:00,"chbo","Chilbolton Observatory","noctane",0.069329
"22688",2016-04-11 21:00:00,"chbo","Chilbolton Observatory","noctane",0.151688
"22689",2016-04-11 22:00:00,"chbo","Chilbolton Observatory","noctane",0.045692
"22690",NA,"chbo","Chilbolton Observatory","noctane",0.093767
"22691",2016-04-12 00:00:00,"chbo","Chilbolton Observatory","noctane",0.042407
"22692",2016-04-12 01:00:00,"chbo","Chilbolton Observatory","noctane",0.050408
"22693",2016-04-12 02:00:00,"chbo","Chilbolton Observatory","noctane",0.046493
"22694",2016-04-12 03:00:00,"chbo","Chilbolton Observatory","noctane",0.041824
"22695",2016-04-12 04:00:00,"chbo","Chilbolton Observatory","noctane",0.036098
"22696",2016-04-12 05:00:00,"chbo","Chilbolton Observatory","noctane",0.039298
"22697",2016-04-12 06:00:00,"chbo","Chilbolton Observatory","noctane",0.045829
"22698",2016-04-12 07:00:00,"chbo","Chilbolton Observatory","noctane",0.049521
"22699",2016-04-12 08:00:00,"chbo","Chilbolton Observatory","noctane",0.034264
"22700",2016-04-12 09:00:00,"chbo","Chilbolton Observatory","noctane",0.036989
"22701",2016-04-12 10:00:00,"chbo","Chilbolton Observatory","noctane",18.794715
"22702",2016-04-12 11:00:00,"chbo","Chilbolton Observatory","noctane",11.469638
"22703",2016-04-12 12:00:00,"chbo","Chilbolton Observatory","noctane",20.751735
"22704",2016-04-12 13:00:00,"chbo","Chilbolton Observatory","noctane",19.053878
"22705",2016-04-12 14:00:00,"chbo","Chilbolton Observatory","noctane",19.015082
"22706",2016-04-12 16:00:00,"chbo","Chilbolton Observatory","noctane",0.031458
"22707",2016-04-12 17:00:00,"chbo","Chilbolton Observatory","noctane",0.028548
"22708",2016-04-12 19:00:00,"chbo","Chilbolton Observatory","noctane",0.050379
"22709",2016-04-12 20:00:00,"chbo","Chilbolton Observatory","noctane",0.031728
"22710",2016-04-12 21:00:00,"chbo","Chilbolton Observatory","noctane",0.048185
"22711",2016-04-12 22:00:00,"chbo","Chilbolton Observatory","noctane",0.070941
"22712",NA,"chbo","Chilbolton Observatory","noctane",0.099029
"22713",2016-04-13 00:00:00,"chbo","Chilbolton Observatory","noctane",0.163073
"22714",2016-04-13 01:00:00,"chbo","Chilbolton Observatory","noctane",0.145014
"22715",2016-04-13 02:00:00,"chbo","Chilbolton Observatory","noctane",0.186502
"22716",2016-04-13 03:00:00,"chbo","Chilbolton Observatory","noctane",0.146351
"22717",2016-04-13 04:00:00,"chbo","Chilbolton Observatory","noctane",0.157508
"22718",2016-04-13 05:00:00,"chbo","Chilbolton Observatory","noctane",0.136919
"22719",2016-04-13 06:00:00,"chbo","Chilbolton Observatory","noctane",0.120528
"22720",2016-04-13 07:00:00,"chbo","Chilbolton Observatory","noctane",0.176979
"22721",2016-04-13 08:00:00,"chbo","Chilbolton Observatory","noctane",0.12432
"22722",2016-04-13 09:00:00,"chbo","Chilbolton Observatory","noctane",0.075974
"22723",2016-04-13 10:00:00,"chbo","Chilbolton Observatory","noctane",0.061286
"22724",2016-04-13 11:00:00,"chbo","Chilbolton Observatory","noctane",0.043255
"22725",2016-04-13 12:00:00,"chbo","Chilbolton Observatory","noctane",0.027979
"22726",2016-04-13 13:00:00,"chbo","Chilbolton Observatory","noctane",0.038895
"22727",2016-04-13 14:00:00,"chbo","Chilbolton Observatory","noctane",0.073339
"22728",2016-04-13 15:00:00,"chbo","Chilbolton Observatory","noctane",0.037316
"22729",2016-04-13 20:00:00,"chbo","Chilbolton Observatory","noctane",0.127752
"22730",2016-04-13 21:00:00,"chbo","Chilbolton Observatory","noctane",0.047028
"22731",2016-04-13 22:00:00,"chbo","Chilbolton Observatory","noctane",0.086862
"22732",NA,"chbo","Chilbolton Observatory","noctane",0.06522
"22733",2016-04-14 00:00:00,"chbo","Chilbolton Observatory","noctane",0.081003
"22734",2016-04-14 01:00:00,"chbo","Chilbolton Observatory","noctane",0.07268
"22735",2016-04-14 02:00:00,"chbo","Chilbolton Observatory","noctane",0.122296
"22736",2016-04-14 03:00:00,"chbo","Chilbolton Observatory","noctane",0.125628
